Region,Crop_Type,Temperature,Rainfall,Pesticide_Use,Yield,Soil_Moisture,Humidity,Solar_Radiation,Wind_Speed,Previous_Crop,Fertilizer_Residuals,Pest_Infestation_Severity,Disease_Presence,Pesticide_Effectiveness,Monsoon_Delay,Flood_Occurrence,Temperature_Extremes,Year
Chhattisgarh,Rice,23.14183620289403,1179.0474390872944,481.6877204602102,5602.298546577629,11.746292918808951,54.97709571266128,7.160812268645592,18.66226442337306,Soybean,174.18095652454457,8.306426236281606,0,62.87544491408815,14.838839435289072,0,0,2020
Gujarat,Sugarcane,24.709435511831625,569.3267007465785,320.3710324615689,2075.1269344194548,28.038467145801107,56.931081939120176,5.470058352996528,13.143953232801245,Rice,200.00361937015887,5.537617490854404,0,70.73304275857355,3.0792512532087915,1,1,2020
Andhra Pradesh,Rice,38.936115363347085,925.0954118755574,380.5506786530617,4796.513968703343,15.116658782569866,65.94066265281405,3.592308525472409,8.78058487960896,Soybean,95.20461975059875,5.537617490854404,0,63.208308312549036,9.512217002461457,1,0,2020
Chhattisgarh,Wheat,33.96080027386367,691.5748722872972,125.61401842351091,1932.9323960733166,20.89481793353665,34.304120624845496,3.068199229179405,0.8976203294543605,Sugarcane,185.2355900012317,3.6917449939029363,0,90.04316775609745,0.8047944681727667,0,0,2020
Punjab,Rice,26.534291368339233,1030.2751553845346,263.36384086607546,5748.697084915766,10.224457613718135,43.60551704403096,4.5160977335929555,18.402276266452574,Maize,118.66204821712208,1.8458724969514682,0,65.63334756601535,0.3712137760538757,1,0,2020
Rajasthan,Soybean,37.47150694845219,557.2782919467405,144.51152803911415,3126.4707401312858,34.98704377501298,85.88942321513557,6.489952357488963,9.405924453831496,Rice,232.65923031571938,0.9229362484757341,0,63.99545271990427,9.179823835526305,1,0,2020
Telangana,Maize,38.40879777687067,501.8162888714913,340.3331699091996,4847.759743006951,31.627395133747115,84.50460643611417,6.951299519708469,0.5799348867189602,Rice,258.1320871980955,2.768808745427202,1,82.4668882839823,5.276010655151055,0,0,2020
Bihar,Wheat,38.10225584671949,1327.560615839464,468.80140541479705,2955.8128608779643,32.00658985425105,76.87743884434153,4.478764173101647,13.796421426575238,Rice,228.7026730328194,2.768808745427202,1,76.45938848476634,14.252892898532286,0,0,2020
Karnataka,Rice,39.59645923337548,399.7817906608299,359.65426948512874,4202.45611085858,17.811402930012736,31.164074737092925,5.478269604416235,9.636745071525164,Rice,232.56104156756433,9.22936248475734,0,88.60405355049869,15.1055290918661,1,1,2020
Punjab,Sugarcane,25.83960857094949,859.0535593165919,128.90873227230577,2297.3494214834436,28.856162681988458,49.62040610976612,5.105594522170408,2.4869063488482146,Soybean,178.11867602987925,6.460553739330138,1,79.48061566801093,18.675483701754843,1,1,2020
Maharashtra,Wheat,36.214750781866115,535.0665096294287,238.5129341190833,2096.213314063254,9.645646145063699,67.67752412057447,5.052613921757139,4.2854361862051915,Sugarcane,228.02951408353383,6.460553739330138,1,77.01338383761811,15.865596148616383,1,1,2020
Gujarat,Wheat,30.137783624713396,328.33351017098926,315.82478117302685,5559.812475965793,5.444477926655556,46.51141270640854,4.156743566000753,1.2898136091169254,Wheat,155.67173387704008,3.6917449939029363,1,77.02001794987883,1.0062302742669902,1,0,2020
Gujarat,Rice,38.00907399467339,325.0253504470639,257.6603375882867,5470.529679187187,5.797137795841868,84.57520170322664,3.681855525147292,11.485870794171472,Sugarcane,212.87228838240324,4.61468124237867,1,94.87505521595418,7.750961139409493,0,0,2020
West Bengal,Wheat,35.6668738660296,483.21245546716864,427.44759066761515,5338.560014328181,23.396968024613464,68.0333677099465,3.9834427911560657,12.440589585040184,Rice,114.75980253012867,6.460553739330138,1,75.80902602889866,5.694462750152992,1,0,2020
Uttar Pradesh,Sugarcane,36.65644706165336,1269.0727065110914,419.9636148197773,4192.680603870931,19.321605192470862,34.31440303898674,3.2766619358167306,10.114845967108888,Soybean,67.43925307800254,0.0,1,73.33588511078534,8.05358529977463,1,1,2020
Odisha,Wheat,34.17439049385138,605.0968653062691,339.9525947125375,4992.2157667059155,21.266633697708862,84.54033533014218,3.9906537091178853,16.3420426600523,Soybean,153.3683160304921,3.6917449939029363,0,73.54140308090918,3.3387066393905247,0,0,2020
West Bengal,Sugarcane,24.295880771466805,1364.1747943174514,245.9254090397271,1759.5624469497711,5.408576154866249,87.46599949057335,3.046004488126897,17.220176426160272,Rice,165.44453894512247,2.768808745427202,0,67.86403187259562,2.037819752166475,0,1,2020
Chhattisgarh,Rice,31.881155602417532,945.036864473004,199.33189622585664,2921.69458915564,18.305666241673126,34.66274510350353,6.136292003179891,12.312487933662533,Soybean,114.1017895471725,2.768808745427202,1,94.42755402295958,10.86620265878604,0,0,2020
Haryana,Maize,40.953050080424525,780.252918268244,140.37600764662514,2829.486017371553,27.480393928644176,61.94161409167889,4.5818770369384145,0.2551295941486109,Rice,231.9273796018094,9.22936248475734,0,65.86523260110326,15.025031794201393,0,1,2020
Haryana,Wheat,39.97740728967948,943.2942769371682,238.6042417134489,4237.337049529349,18.927098207414854,48.20185693285023,7.865723557134543,13.904593114954713,Sugarcane,68.3876197440698,0.9229362484757341,1,96.34442951198422,14.639793480400236,0,0,2020
Bihar,Maize,21.52556941534958,871.2587963056958,261.5909763143677,3014.265307949071,27.91993386978059,53.57034458888414,3.968585253881489,8.359984338407031,Maize,105.68708109479715,8.306426236281606,0,71.33870887644025,9.405370011561862,0,0,2020
Madhya Pradesh,Sugarcane,24.035595712975823,1146.3506399990576,365.1944502946589,2107.0835358484446,12.414475211422715,40.77907307732051,4.729142851547969,11.31114966452774,Soybean,237.1411796134067,0.0,0,95.97707288695388,10.89320094242434,0,1,2020
Andhra Pradesh,Wheat,23.35287539973588,605.1165496326267,358.22717154769566,4066.0108446743993,30.433444473704824,64.68432612074474,4.789205793207666,12.981612040377687,Rice,159.28106843500308,4.61468124237867,0,91.63282627258309,10.76909597032916,1,1,2020
Tamil Nadu,Soybean,35.6150649570387,685.2928979918202,126.26789953164489,5018.959722423778,23.45379348563706,87.47876119493344,3.0422574803123026,7.004732286541535,Rice,226.32090600982812,5.537617490854404,1,83.27950083801434,14.424120611063517,1,1,2020
Maharashtra,Maize,37.50944157939745,1300.123026333424,254.52504426794167,3128.687827341955,11.723194708779856,60.18435601629655,7.196039765197295,18.341970103435884,Soybean,191.87146944589907,3.6917449939029363,0,86.77880015674397,0.9995779757472181,0,0,2020
Chhattisgarh,Wheat,25.040434067177273,1359.6262644689052,170.31685194506233,2036.0745816167434,12.529446375398335,34.97487488366887,3.1599723007216234,2.679497334995624,Wheat,287.67818749934065,6.460553739330138,0,73.03376363299711,14.806341371546495,1,1,2020
Maharashtra,Maize,31.072807490365253,1298.3774652078523,160.46885237190833,2317.780537892708,24.683769116416244,67.2000800086445,7.7008991736462065,13.430236145620748,Rice,199.44895818070825,7.383489987805873,1,82.96914457310649,12.142995539362774,1,1,2020
Tamil Nadu,Wheat,37.982341236981846,760.7456395416556,424.94601905685386,2496.1772662593817,30.955187645592932,50.41337966707542,7.4603717554681035,0.08719159913160857,Soybean,53.71724358637992,9.22936248475734,1,71.69611602906788,4.131964130314352,0,0,2020
Tamil Nadu,Rice,35.755827294092185,1170.8841771458215,115.14709153411397,2769.114521150162,18.086414514948682,81.35551137547787,5.677609580429818,18.493022108103617,Rice,138.2193376260835,9.22936248475734,0,76.09091255561847,1.0232231544682713,0,0,2020
Tamil Nadu,Maize,31.82359072373094,825.3915867097733,263.9617856559371,4268.602851181558,13.199732655813005,56.080688898988214,5.7179778745564604,2.25008266476183,Wheat,85.76517055117692,0.9229362484757341,1,90.5865022091698,2.2635699720271183,0,1,2020
Uttar Pradesh,Soybean,32.816335794110266,849.4874703292079,164.96205703882544,4085.594897224265,32.106666606366915,41.57037653653474,6.2688896147807815,1.8976846029514927,Maize,281.15841939942584,9.22936248475734,0,69.75730255240865,10.943515563285928,0,0,2020
Tamil Nadu,Soybean,31.124556286124673,516.6882468449204,445.4686918337947,4501.616878999779,25.964640740329635,41.466337361468696,4.935250059674435,6.660152661044885,Wheat,76.00311357127008,2.768808745427202,0,93.55384063350151,15.818167553389603,0,1,2020
Tamil Nadu,Sugarcane,26.774513487250534,955.8415534382322,318.3402663936682,3042.8830982759305,19.09457029033219,76.12585084326963,6.236111416989278,7.471325720781612,Sugarcane,146.92666578277186,9.22936248475734,1,75.03531414659986,6.979965059281468,1,1,2020
Punjab,Wheat,32.29374780807435,495.61502231434093,189.88246252853844,5061.000503427492,20.3312389795567,45.935255898441596,3.2238419434424346,4.286001446457572,Soybean,106.52479840667304,7.383489987805873,1,81.28679843424723,7.907407821889483,1,1,2020
Bihar,Maize,34.84962912344347,660.8770403678785,296.7978671434794,2350.1383428012978,11.521094835509189,76.03400364955337,3.270238136748633,11.702433218542494,Wheat,261.68049759918335,3.6917449939029363,0,97.67841950251494,19.483542083603833,0,0,2020
Rajasthan,Sugarcane,38.65544259693046,1255.7314608934432,387.1511083646941,3508.776382046044,24.645631840923794,42.353238645995965,5.2861520980977215,8.858281960839271,Maize,127.14162439722924,1.8458724969514682,1,87.250225207475,4.442825364696246,0,1,2020
Gujarat,Maize,33.764369169921686,519.4106666025854,476.5468430248846,4960.163958357041,16.319523894232052,49.301182122078565,5.748111505530175,0.6835117808217483,Rice,297.97337078566125,4.61468124237867,0,85.82416451378509,2.163907335408189,1,1,2020
Tamil Nadu,Wheat,36.34020163048495,364.9570500676461,185.56925439539285,2245.496930337327,36.10210236656606,57.92921834638196,7.439088201679095,6.393041245106012,Soybean,59.65415140306272,1.8458724969514682,1,88.46430910420116,7.162523236603707,1,0,2020
Punjab,Soybean,23.93772163551845,362.51305142659857,448.1713148990611,1938.0950397227634,20.091554274015095,86.59175098160705,3.5233031695394814,16.20865827146341,Wheat,82.06919311564147,3.6917449939029363,1,96.72445355042245,15.557737815116784,1,1,2020
Madhya Pradesh,Rice,30.15878927023531,1353.1807396291981,467.1533597058868,5322.008355296593,20.268664635193623,85.90388548522948,7.113239635969447,13.794030697237371,Maize,106.15969410727729,1.8458724969514682,1,69.94054836886043,13.058127774625873,0,1,2020
Gujarat,Soybean,20.827247753794115,860.1473570120855,460.0991161726747,2957.293468681173,22.752462143448916,42.41231252533727,4.050236686460348,14.49741707159761,Wheat,252.77651005003986,4.61468124237867,1,84.52964823197354,8.672267870050808,0,1,2020
Andhra Pradesh,Sugarcane,25.724835198622397,749.3410434028613,349.2551335352124,4448.2237838849,33.65175736179392,51.49314247458437,4.970418242550159,13.962338481670471,Sugarcane,269.62930226600395,8.306426236281606,1,76.01575417534609,20.1218955304394,1,0,2020
Gujarat,Rice,35.62500685776461,1205.55855252346,347.0486758772489,1568.5136663091748,30.050656611078008,38.96396330722634,4.583012174137064,6.219460427660666,Soybean,67.86284515235559,3.6917449939029363,0,60.474211728409756,15.329860294014347,0,1,2020
Uttar Pradesh,Sugarcane,41.10038615686322,1233.9081562949134,257.66147245206366,4475.2347285364895,19.189136847699057,60.59910475880983,5.000776364326995,1.9932784415355176,Rice,58.1150354405691,7.383489987805873,0,65.01203585624437,1.2902470596797015,1,0,2020
Tamil Nadu,Wheat,22.681202249038087,661.5887922896497,395.39973971082145,2839.9732718438127,27.4999964210484,57.63495304167999,3.752477490362928,5.44934368066192,Maize,236.13921427614483,1.8458724969514682,0,72.99967581054354,15.530818123825773,0,0,2020
Telangana,Rice,28.919404453986683,1072.3063316278008,308.1844614272215,1701.4187652754777,23.385592433490718,84.04560974704395,5.517850372017775,16.635706003703184,Wheat,83.33800168840337,4.61468124237867,1,82.59999884727662,0.5013734550356702,0,1,2020
Gujarat,Sugarcane,37.14391118147274,1160.380995398654,365.8315509593612,4124.37143910125,20.469982123592846,85.80032266746436,7.008212949156836,19.609415955661422,Soybean,83.2496467686598,6.460553739330138,0,95.25899106785087,13.5638285710079,1,1,2020
Telangana,Wheat,24.844905256320665,1028.024688330788,267.6203564696512,2510.6978377902788,11.150209688655666,53.01404346043753,5.2076700518944845,9.876940294831227,Wheat,55.591633623607315,5.537617490854404,0,91.64456472805759,4.3900518513276925,1,0,2020
Madhya Pradesh,Soybean,32.088699968463715,456.36360818651013,387.1550940608789,3149.169823610463,19.586904896765756,59.504276581139365,5.4530678794909955,0.1940070984608444,Soybean,62.45196939585547,4.61468124237867,1,82.13334689691081,14.525732658205895,0,1,2020
Uttar Pradesh,Wheat,35.76139352850402,1279.428206747198,423.82946521307167,1810.0437352169415,12.812039160319259,83.77417494876798,7.243837926406571,2.8008962426845807,Sugarcane,115.91886464887229,0.9229362484757341,1,62.95481671629871,6.461089103601557,1,1,2020
Odisha,Maize,33.34536308776388,896.7092972098277,156.37582185671542,2101.2082859239235,33.592311932446364,78.40246846470369,6.530290573190154,6.441611506325316,Wheat,66.25137235270158,5.537617490854404,1,71.43625161579914,18.208339577542805,0,0,2020
Tamil Nadu,Wheat,24.51452525554436,605.0896861197775,427.1658342683887,2760.7168109083923,15.594703160109802,30.219378680678957,5.452272042598924,11.571706971858994,Sugarcane,142.2197729148189,6.460553739330138,0,74.66834591568976,7.027030033031933,1,1,2020
West Bengal,Wheat,27.967943992999164,767.3141191010932,311.735537834617,1850.1820764237586,34.754657474417044,49.20357385101495,4.288478240945898,1.5018729161062794,Maize,258.1937578068373,0.0,0,84.8686874081537,12.925029827587029,1,1,2020
Gujarat,Maize,36.80799521868168,326.7893175480297,431.79522140431885,5440.70143491494,21.73378328359819,55.306454516167555,7.424633734224833,18.867145974197634,Sugarcane,131.58006433039816,7.383489987805873,1,62.596944919193646,5.963606509270424,0,0,2020
Tamil Nadu,Sugarcane,32.070986422568026,429.3993319155979,268.7421054129233,1484.1080713750603,24.792913394271988,43.782977020993904,5.885102008452792,7.3016734656880145,Soybean,231.9585406448429,2.768808745427202,0,81.20774218001893,19.130539160591447,0,1,2020
West Bengal,Sugarcane,20.742604114884948,1154.044480197368,248.12746373365016,3573.5818291495007,22.040822102748425,41.97429695375632,4.105738050553467,18.251684358496462,Maize,73.47749120775752,6.460553739330138,0,96.05858304578828,16.28927523394362,0,0,2020
Uttar Pradesh,Wheat,36.33750308697384,284.1075971421215,459.5627330395727,1996.6246864446146,9.195406035228595,32.26707039574078,4.345598763190052,15.610436055140436,Wheat,214.8437968548732,8.306426236281606,1,88.21730782789612,5.074581194092505,1,0,2020
Karnataka,Maize,21.36333160289826,757.4704115368648,197.68816498720977,2803.142952189455,16.849998813528867,68.60218350418563,7.01566544468123,15.108745450311623,Wheat,129.18679581435873,5.537617490854404,0,91.88307226251025,19.78910412776041,1,1,2020
Rajasthan,Maize,36.02268004973442,877.8631903703472,431.6163035103,5507.316530610707,8.256304201636397,45.75061742898994,3.2207278104372774,12.13439159564464,Soybean,237.43821967425953,8.306426236281606,1,87.26702593436293,7.4492550791873935,0,0,2020
Karnataka,Soybean,24.812816772720183,346.17970142848486,289.5372670237232,2164.753571225372,24.52609245719035,33.140830705878784,7.9604609351441,12.535676341036892,Rice,84.06300351409547,5.537617490854404,0,68.26356448690369,13.59598231726117,1,1,2020
Telangana,Sugarcane,40.404244442046064,1389.8785084105423,301.400416374215,5681.242538337736,19.056946832381787,43.85875863168382,3.651758398573959,12.760064704324963,Rice,274.47084444112045,0.9229362484757341,1,64.41935280264074,15.493729844955807,0,1,2020
Chhattisgarh,Rice,28.227036962104105,541.0581148841416,220.2899836841139,2357.6017994992767,29.341445963733836,78.11483717016759,6.980342626984687,12.574427740511641,Wheat,110.64430072448415,0.0,0,93.17962692019636,0.477671614984555,0,0,2020
Chhattisgarh,Sugarcane,27.380826066412126,629.7789570040183,324.6521941445553,4700.527926401172,12.024711797450928,81.0893508987928,4.973876583858415,11.074564627967225,Soybean,138.28444832029413,2.768808745427202,0,87.82017744062114,20.001233580427844,0,0,2020
West Bengal,Sugarcane,23.70695180415174,629.4878086999432,226.89429147999383,3848.2803429357245,10.288286931843654,58.98397471159816,5.461080916437334,19.728280369657778,Rice,287.5451777045104,0.9229362484757341,1,83.00246235265473,7.184030869671935,0,0,2020
Bihar,Soybean,26.94074170496208,545.9346867386906,114.10344446716206,5325.483834956066,17.797689128522588,54.96424022452117,7.403252887322889,14.645811348513922,Sugarcane,194.62058993271472,6.460553739330138,1,67.57131459872984,3.9582286001327756,0,0,2020
Maharashtra,Rice,38.72411167564339,285.769193929699,205.90437821776933,3880.273119947823,33.9570637979194,88.6712216101069,5.064555947946066,15.538927767850424,Wheat,141.44287974075547,8.306426236281606,1,84.13379861247014,17.743258223791067,1,0,2020
Rajasthan,Soybean,41.1937454771226,1112.905391360049,101.1297098885464,3795.28821157542,27.24289383397759,42.033879575284196,5.687468768366172,17.449256301673483,Sugarcane,287.40053675840795,5.537617490854404,1,61.25287140888639,14.660408193879244,1,0,2020
Telangana,Rice,28.234646607648926,1382.7958501989617,484.5293187956162,2312.400895046722,18.188785366216507,42.92155697127651,3.2464983120458495,4.312795254516983,Soybean,132.269354222508,6.460553739330138,0,64.75356537575837,1.8092091083421682,0,1,2020
Rajasthan,Wheat,29.891635134584146,538.9764440688251,479.55621096494116,2184.5842590752395,21.243550107830924,47.512030622183985,3.0117373693372658,1.6760831819012156,Sugarcane,73.71767816879495,9.22936248475734,1,72.47560599217698,2.441205136776672,1,1,2020
Madhya Pradesh,Rice,35.534404525740726,1037.5662876427969,254.4840139798877,5465.465198639582,7.792473132831497,40.36543909686524,4.22399936500863,9.657888731971973,Rice,299.21222196485496,4.61468124237867,1,77.74953109644657,14.916795360226127,0,0,2020
Madhya Pradesh,Soybean,38.92107020152293,1127.1686709383757,385.9221851680963,2891.298599955138,35.75828388726499,52.761935892251195,6.402915464593836,10.281613912385463,Rice,116.96123013972846,0.0,1,64.82257983288001,1.5597583967132234,1,1,2020
Haryana,Sugarcane,32.871980208615604,1248.225889161883,235.0180306528286,3084.777555519087,25.875776767933722,84.65005361938523,3.6063244667956837,16.583635598998356,Maize,262.81446217490185,7.383489987805873,1,64.79760735430143,19.129577441460572,1,0,2020
Tamil Nadu,Rice,28.713705091975395,764.3606871262597,363.3287749213728,4780.368067836401,14.041587935370321,66.92087043771446,3.568809794022747,8.875671585646714,Wheat,91.38519870577181,4.61468124237867,1,89.03574642334542,15.466342569207816,0,0,2020
Gujarat,Rice,29.149017512019554,628.3382417015604,416.318481583632,2939.337170081083,23.372326309744434,54.71679291673582,5.054803040179516,11.417060510886255,Soybean,232.83849294434452,8.306426236281606,0,82.78877626133942,6.997379006540688,1,1,2020
Haryana,Maize,34.988559299239945,653.7524477001564,472.0651509768498,5621.0269772951215,8.577354438369952,86.06464767427289,6.239185193041132,10.541418770269166,Wheat,181.112348618063,0.0,1,81.34967923110659,7.5698336630233864,0,1,2020
Karnataka,Sugarcane,20.701100527096145,1093.9012265247954,256.478758750835,4684.61749272697,35.17623224955235,32.90785394854934,6.560359961239652,0.7640556751478211,Sugarcane,295.2266395725324,0.0,1,78.097379804702,10.564016353995784,1,0,2020
Andhra Pradesh,Wheat,33.41972819246251,1212.2641860489068,407.5884044822011,4070.218395100968,10.605693004353151,42.616570674111685,3.892253370491874,12.30429793193828,Soybean,188.20758902309987,6.460553739330138,1,99.06172425378256,7.528758499135238,0,0,2020
Odisha,Soybean,27.970181655296415,490.4764027973843,203.50998210461432,5309.812920683492,25.304976550542335,63.95331630610554,3.397940736860212,16.560865715485043,Soybean,56.25378797271353,4.61468124237867,0,61.99201131577507,16.34084576813908,0,0,2020
Maharashtra,Wheat,37.022710478549676,705.623392156643,489.25389681370325,1674.59069160035,12.800729235656606,66.93315739159075,7.701985169727721,3.1500109615160765,Rice,200.969497406022,6.460553739330138,0,67.2250870464631,20.33014093396671,0,1,2020
Chhattisgarh,Sugarcane,22.55352591854199,1309.0389240087125,108.77838979565657,2581.797792133292,27.464653083123213,32.37345039375679,4.303331912810508,11.886634678531916,Sugarcane,86.32911408415652,6.460553739330138,0,85.9003102960495,12.19139672473051,0,0,2020
Odisha,Rice,32.77206563937638,1200.8027429998622,336.6777542971232,3491.265110013914,29.305303715936756,54.18232547442793,7.266732488043619,11.872210888928286,Rice,249.63522882052177,9.22936248475734,1,65.45462615404965,9.303024562845973,0,0,2020
Andhra Pradesh,Rice,30.55942040099237,1403.2653078841363,358.7581685466725,2450.239997522492,26.093586866275885,68.94923788985236,7.3174572523140915,3.283699281127175,Rice,264.14204912247476,6.460553739330138,1,83.57523752036695,4.646412240248458,0,1,2020
Telangana,Sugarcane,33.888882452992014,1141.2051293997204,370.0157149689556,4710.756702191653,24.263488013993037,71.8842327842041,6.862612958812722,2.4692714746147204,Maize,170.52337969867858,8.306426236281606,0,82.7104490192432,13.628696013482221,1,1,2020
Tamil Nadu,Rice,21.972926635959602,730.9125562744019,146.10081967525898,5477.354842062124,32.89739140920703,68.28839415097616,3.8441680332628505,19.601038859529694,Rice,245.80536426307467,5.537617490854404,0,98.84020734558567,14.299113526080355,0,1,2020
West Bengal,Rice,32.60247984045209,955.2819224460031,468.82019138325836,3310.808236427595,7.618959301436633,49.23379346165547,7.109007296271002,7.874383393060751,Wheat,86.27768387040129,5.537617490854404,1,95.3354594819609,14.291057388894883,1,0,2020
Chhattisgarh,Rice,32.22075454520616,1035.2561031397065,170.08191987819103,2953.8079191618112,15.455177466198045,35.611207415874574,6.846252796207933,4.548434574470585,Soybean,173.01954663391152,8.306426236281606,1,97.8221337506981,0.5628283462880663,0,0,2020
Telangana,Soybean,32.20374137434984,373.24980028438137,344.2609711820844,5662.519185054549,12.888724444209734,55.626746785160044,5.983614950531086,3.426490889087499,Rice,148.48606617264616,2.768808745427202,1,64.54409477895919,18.753038072358088,1,1,2020
Haryana,Soybean,33.08747516309716,902.8484702665489,186.4489160963316,3403.0010469082813,35.86507226782696,37.72526624208333,4.686010175844764,13.352034271664701,Wheat,202.82934676327034,7.383489987805873,0,94.72593749016755,7.051906800916055,0,0,2020
Rajasthan,Maize,34.593400616823075,1090.1506073204557,219.79618088023417,3596.2697118286083,17.27144643852052,86.85741951124002,4.31254302133272,12.188905946545576,Sugarcane,61.119297200789994,0.9229362484757341,1,65.16362646913224,15.521105382363265,0,0,2020
Maharashtra,Wheat,37.24539323920554,474.23454125233775,314.16616659842555,2995.426885700118,27.93215599592938,58.510251961357696,3.609446060401795,12.871042459748349,Soybean,238.03070956215683,9.22936248475734,1,85.31728714175955,15.84733357797149,1,1,2020
Tamil Nadu,Sugarcane,26.202360276340237,1171.1866972220907,263.17703647867114,5435.113660640417,26.444740451183726,49.03555046141206,5.548785334504357,1.7601205502290451,Sugarcane,69.78232236867092,7.383489987805873,0,88.80312642712009,13.568660226310012,0,1,2020
Bihar,Sugarcane,37.659333644226386,947.4806301160967,161.81508232642935,3945.7028399570395,11.764136866425167,75.978244267134,5.926304377549233,17.87069166996874,Wheat,214.11787938254122,8.306426236281606,0,66.43413992597144,8.235752337291123,0,0,2020
Maharashtra,Sugarcane,30.91604550977643,1366.1777904883006,166.03999957531042,4790.64866323717,12.600177707357943,59.876915554935835,4.796694952578936,7.785327936180966,Sugarcane,54.61430638498606,1.8458724969514682,0,85.3063750371816,12.68910237241558,0,1,2020
Punjab,Maize,22.224766552591174,332.3021209618075,263.55230791344485,5007.68963426709,13.913633644250897,48.602041440747,5.376795338404342,6.267388128607159,Sugarcane,257.97201593918237,0.9229362484757341,1,62.09841971647976,0.8384262683168073,0,1,2020
Karnataka,Soybean,21.842873075897607,585.6050292566301,397.3266847989719,2952.5679211110005,17.946626170944082,78.7180645434481,4.8175722868463335,9.247228944954784,Sugarcane,93.67490755594534,2.768808745427202,0,71.73064342971321,15.890901566732431,1,0,2020
Chhattisgarh,Maize,27.531597623830475,967.6866707489597,452.81911561668653,3354.206745134163,12.455043499040219,82.02912906006732,6.205030286603506,7.801321314952565,Rice,178.87436899424762,3.6917449939029363,0,96.84633975736466,2.077125801161087,0,0,2020
Madhya Pradesh,Sugarcane,36.83080052883611,621.0983880929283,131.7979547042844,5168.0256742809715,5.7871533714574195,70.38048997732062,7.506296038982817,17.27154006278292,Rice,115.37322593190484,0.9229362484757341,1,66.86924651607477,8.275055424950422,1,0,2020
Telangana,Wheat,35.237471227120146,1095.9499230833246,253.6748352576188,3046.177567658732,32.49124185970729,32.81786534446004,3.8196013102347246,18.58521950395784,Rice,230.66180051526712,0.0,1,62.610799698013096,2.161182634333322,0,0,2020
Karnataka,Rice,36.907520059420584,1146.6109031346207,138.15572356618898,4929.537315417359,35.16918654314731,63.97937280999193,4.907044049515617,6.069064328992124,Soybean,130.3377750474303,8.306426236281606,0,77.74712798621837,17.458906793985406,0,0,2020
Andhra Pradesh,Soybean,31.30838064212063,400.59121089769553,105.1584398888879,5572.6174002773205,15.786147447619415,75.7976947198369,3.7043430197543064,17.278716149199095,Wheat,231.1522983970793,9.22936248475734,1,94.02472834109086,11.477686654386144,0,0,2020
Odisha,Soybean,29.718063672991317,868.0270284397614,359.63097705114853,4182.959102883871,15.690993065575018,38.190180725014926,6.12471885203916,15.630462590661342,Rice,121.21780170886913,3.6917449939029363,0,63.0668952787316,14.411288150193268,0,1,2020
Maharashtra,Maize,23.677330215338742,862.3861543635492,336.25199476236975,4700.795461685495,5.397042495762239,43.7202450830762,6.644352547442979,18.616153446895236,Sugarcane,238.11827273394,7.383489987805873,1,74.22141460921634,14.236653074335978,1,1,2020
Uttar Pradesh,Soybean,27.40684924638939,703.7367351100179,162.91699432033312,4978.349446243788,26.305760559263135,82.94970630408818,7.65956366298728,4.915006243717757,Sugarcane,57.65137408422606,3.6917449939029363,1,95.99099338237305,17.553426495280483,0,1,2020
Odisha,Sugarcane,29.5905488705075,1344.2492011749482,190.8418519740819,5153.017012840163,30.815424345934677,31.207303311184443,4.394359631304825,11.539183002419582,Sugarcane,120.82783384346212,9.22936248475734,0,64.72622199777817,2.765007184602513,0,0,2020
Madhya Pradesh,Sugarcane,22.46293528157585,1224.4539408902867,107.9650869763886,3185.2299443133566,9.730508205069697,75.16362826955856,7.751056029327151,5.490891694808893,Sugarcane,174.65837661006975,8.306426236281606,0,72.42674023647787,13.75998535163436,0,0,2020
Andhra Pradesh,Maize,25.186952485164205,1076.3874319214856,427.96164108569087,1681.8391500574655,10.136099032234112,58.426397550865374,3.3163133591033738,16.481889809687484,Maize,61.26489547993137,7.383489987805873,0,91.13682446142815,11.995601944406337,1,0,2020
Punjab,Sugarcane,32.978887723291784,1095.839094076143,483.0839644143751,3215.0665854401664,29.71722574071573,56.806329530376416,6.015069316822941,0.10648381142128516,Soybean,96.50851534281966,8.306426236281606,1,81.72843948555217,0.6444229493197522,1,0,2020
Punjab,Wheat,35.814874900653656,808.7782141173406,152.0460120759561,4403.99578949701,24.319126495771297,30.42579194969323,3.28566359671665,11.296383257727921,Wheat,283.6342454103008,4.61468124237867,0,93.29332562534333,4.201088456200144,1,0,2020
Uttar Pradesh,Maize,41.235286699022396,1330.6918295257328,189.9197689469137,3427.0435576677255,6.57016234373075,79.16389385798956,7.468870938809724,6.78406862543836,Wheat,294.2085662950473,1.8458724969514682,1,64.46381572195193,5.580754047597525,1,1,2020
Rajasthan,Wheat,39.88919944363943,1073.4169926570044,441.1609825455538,4732.875142328194,24.513449124687085,51.58949403819399,5.649045285350271,6.453674141556405,Rice,234.93748684762141,2.768808745427202,1,96.82216685518891,1.513312229580344,0,0,2020
Maharashtra,Rice,33.89382804468185,1112.4920540071278,464.0607165110749,3018.7461216385796,14.771936130920935,62.445937878032574,6.34674175381398,12.898126477298339,Maize,113.05001265422823,2.768808745427202,0,97.39647178060835,7.398410093749514,0,1,2020
Punjab,Wheat,29.327016754537084,1263.3005329884832,264.13712313172044,4233.396191826037,16.6295908277688,70.63804118013957,7.157869629552263,17.02968898627988,Wheat,115.12936135899226,0.0,1,66.21252080586825,0.5673641891687913,1,0,2020
